mannerofdeath,armed,age,gender,race,state,mentalillness,threatlevel,flee,bodycamera
shot,gun,37,F,H,NV,FALSE,attack,Not fleeing,TRUE
shot,vehicle,47,M,W,TX,FALSE,attack,Car,FALSE
shot,gun,29,M,B,NY,FALSE,attack,Not fleeing,TRUE
shot,gun,29,M,W,IN,TRUE,attack,Foot,FALSE
shot,gun,44,M,B,CA,FALSE,attack,Not fleeing,TRUE
shot,gun,53,M,W,NC,FALSE,other,Not fleeing,FALSE
shot,scissors,45,F,W,LA,FALSE,other,Not fleeing,FALSE
shot,vehicle,19,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,W,OK,FALSE,attack,Not fleeing,FALSE
shot,chair,33,M,B,NY,TRUE,attack,Not fleeing,FALSE
shot,gun,45,M,A,GA,FALSE,attack,Foot,TRUE
shot and Tasered,gun,27,M,W,MI,TRUE,attack,Not fleeing,FALSE
shot,gun,63,M,W,WI,FALSE,attack,Not fleeing,FALSE
shot,gun,50,M,H,OK,FALSE,attack,Not fleeing,TRUE
shot,gun,25,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,gun,39,M,B,AL,FALSE,attack,Not fleeing,TRUE
shot and Tasered,crowbar,42,M,H,CA,TRUE,attack,Not fleeing,FALSE
shot,hammer,25,M,W,IN,FALSE,attack,Not fleeing,TRUE
shot,gun,24,M,B,MD,FALSE,attack,Not fleeing,TRUE
shot,ax,62,M,W,CA,FALSE,other,Not fleeing,FALSE
shot,gun,34,M,W,FL,FALSE,attack,Car,FALSE
shot,toy weapon,33,M,W,CA,TRUE,attack,Not fleeing,TRUE
shot,gun,46,M,H,CO,FALSE,attack,Not fleeing,FALSE
shot,gun,41,M,H,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,38,M,H,TX,FALSE,attack,Car,FALSE
shot,box cutter,22,M,H,NM,FALSE,attack,Not fleeing,FALSE
shot and Tasered,sword,29,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,knife,56,M,W,WA,TRUE,other,Not fleeing,TRUE
shot,gun,32,M,B,AZ,FALSE,attack,Not fleeing,FALSE
shot,sharp object,31,M,W,AZ,TRUE,attack,Not fleeing,TRUE
shot,gun,31,M,W,WI,FALSE,other,Not fleeing,FALSE
shot,gun,48,M,B,OH,FALSE,attack,Not fleeing,TRUE
shot,gun,58,M,W,MO,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,A,WI,FALSE,other,Not fleeing,FALSE
shot and Tasered,knife,45,M,W,TX,FALSE,other,Car,FALSE
shot,gun,37,M,B,OK,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,B,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,66,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,37,M,W,OH,FALSE,other,Not fleeing,FALSE
shot,gun,38,M,W,NC,TRUE,attack,Not fleeing,FALSE
shot,knife,44,M,W,WA,TRUE,other,Not fleeing,FALSE
shot and Tasered,knife,28,M,W,SC,FALSE,other,Not fleeing,FALSE
shot,gun,22,M,W,CO,FALSE,other,Foot,FALSE
shot,gun,59,F,W,CO,FALSE,attack,Not fleeing,FALSE
shot,vehicle,20,F,W,FL,FALSE,attack,Not fleeing,FALSE
shot,vehicle and gun,30,M,O,HI,FALSE,other,Not fleeing,FALSE
shot,gun,27,M,B,NC,FALSE,attack,Foot,FALSE
shot,sword,37,M,H,CA,FALSE,other,Foot,FALSE
shot,screwdriver,52,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,35,M,W,WI,TRUE,other,Not fleeing,FALSE
shot,gun,33,M,B,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,27,M,B,OH,FALSE,other,Foot,FALSE
shot,gun,27,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot,unarmed,41,M,W,OH,FALSE,attack,Foot,FALSE
shot,gun,28,M,B,WA,FALSE,attack,Car,FALSE
shot,gun,34,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,B,IL,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,50,M,H,ID,TRUE,other,Not fleeing,FALSE
shot,knife,55,M,W,GA,FALSE,other,Not fleeing,FALSE
shot,gun,51,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,42,F,W,CA,FALSE,other,Not fleeing,FALSE
shot,vehicle,36,M,W,WA,FALSE,attack,Not fleeing,FALSE
shot,gun,37,M,B,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,28,M,B,SC,FALSE,attack,Foot,TRUE
shot,toy weapon,24,M,H,CO,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,W,MI,FALSE,attack,Not fleeing,FALSE
shot,vehicle and machete,22,M,B,CA,FALSE,attack,Foot,TRUE
shot,gun,42,M,W,MT,FALSE,other,Not fleeing,FALSE
shot,ice pick,48,M,W,MD,TRUE,attack,Car,TRUE
shot,gun,51,M,W,TN,FALSE,attack,Not fleeing,TRUE
shot,sword,40,M,B,OH,FALSE,other,Not fleeing,FALSE
shot,gun,34,M,W,MO,FALSE,other,Car,FALSE
shot,gun,30,M,B,FL,FALSE,attack,Other,FALSE
shot,gun,60,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,gun,40,M,W,CO,FALSE,attack,Car,FALSE
shot,unarmed,40,M,H,OR,FALSE,attack,Not fleeing,FALSE
shot,gun,68,M,B,GA,FALSE,attack,Not fleeing,FALSE
shot,knife,60,M,W,CA,TRUE,attack,Not fleeing,TRUE
shot,gun and vehicle,16,M,H,FL,FALSE,attack,Other,FALSE
shot,vehicle,25,M,W,FL,FALSE,attack,Car,FALSE
shot,gun,21,M,B,FL,FALSE,attack,Foot,TRUE
shot,unarmed,28,M,B,TX,FALSE,undetermined,Not fleeing,FALSE
shot,gun,18,M,N,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,26,M,B,MO,FALSE,other,Not fleeing,FALSE
shot,gun,31,M,B,NY,FALSE,attack,Not fleeing,TRUE
shot,gun,58,M,B,CO,FALSE,attack,Car,FALSE
shot,vehicle,31,M,B,TX,FALSE,attack,Foot,FALSE
shot,gun,41,M,B,FL,FALSE,attack,Car,FALSE
shot,gun,41,M,B,FL,FALSE,attack,Car,FALSE
shot,gun,41,M,W,CA,FALSE,other,Foot,FALSE
shot,gun,17,M,B,AR,FALSE,other,Not fleeing,FALSE
shot,gun,35,M,W,AR,FALSE,attack,Not fleeing,FALSE
shot,gun,65,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,knife,51,M,W,OR,TRUE,other,Not fleeing,FALSE
shot,gun,47,M,B,LA,FALSE,other,Not fleeing,FALSE
shot,baseball bat,42,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,B,WI,FALSE,other,Car,FALSE
shot,gun,50,F,B,NJ,FALSE,attack,Not fleeing,FALSE
shot,gun,47,M,B,NJ,FALSE,attack,Not fleeing,FALSE
shot,gun,66,M,W,AL,TRUE,attack,Not fleeing,FALSE
shot,gun,68,M,W,PA,TRUE,attack,Not fleeing,FALSE
shot,unarmed,31,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,B,MO,FALSE,other,Foot,FALSE
shot,knife,30,M,W,OK,FALSE,attack,Car,FALSE
shot,gun,34,M,B,CA,FALSE,other,Not fleeing,TRUE
shot,gun,23,M,W,AL,TRUE,attack,Not fleeing,FALSE
shot,toy weapon,43,M,W,WA,FALSE,other,Not fleeing,FALSE
shot,knife,22,M,B,FL,FALSE,attack,Not fleeing,FALSE
shot,gun and car,22,M,B,FL,FALSE,attack,Car,TRUE
shot,gun,42,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,65,M,B,MI,FALSE,attack,Not fleeing,FALSE
shot,knife,18,M,H,WA,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,W,WI,FALSE,attack,Car,FALSE
shot,gun,52,M,A,MN,FALSE,attack,Not fleeing,TRUE
shot,gun,40,M,O,OH,TRUE,other,Foot,FALSE
shot,gun,27,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,O,HI,FALSE,attack,Foot,FALSE
shot,gun,25,M,H,CA,FALSE,attack,Foot,FALSE
shot,undetermined,28,M,H,CA,FALSE,undetermined,Car,FALSE
shot,gun,27,M,W,FL,FALSE,attack,Car,FALSE
shot,gun,41,M,W,MT,FALSE,attack,Foot,FALSE
shot,knife,29,M,W,CA,TRUE,attack,Not fleeing,TRUE
shot,unknown weapon,47,M,W,CO,TRUE,attack,Not fleeing,FALSE
shot,gun,28,M,B,NC,FALSE,attack,Foot,FALSE
shot,gun,38,M,W,FL,FALSE,attack,Foot,FALSE
shot and Tasered,gun,21,M,B,NY,FALSE,attack,Foot,FALSE
shot,gun,44,M,W,IN,FALSE,attack,Not fleeing,FALSE
shot,gun,61,M,B,NC,FALSE,attack,Not fleeing,FALSE
shot and Tasered,Taser,25,M,B,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,W,UT,FALSE,attack,Car,FALSE
shot,shovel,26,M,W,GA,FALSE,attack,Foot,FALSE
shot,knife,57,M,W,NY,TRUE,attack,Not fleeing,FALSE
shot,gun,57,M,W,IN,TRUE,other,Not fleeing,FALSE
shot,gun,24,M,B,PA,FALSE,attack,Foot,FALSE
shot,unknown weapon,46,M,B,MS,FALSE,other,Other,FALSE
shot,gun and vehicle,38,M,H,AZ,FALSE,attack,Car,FALSE
shot,gun,24,M,W,AR,TRUE,attack,Not fleeing,FALSE
shot,gun,34,M,H,TX,FALSE,other,Car,FALSE
shot,gun,65,M,W,FL,TRUE,attack,Not fleeing,TRUE
shot,gun,60,M,B,OK,FALSE,attack,Car,FALSE
shot,toy weapon,59,F,W,FL,TRUE,attack,Not fleeing,FALSE
shot,vehicle,23,M,B,GA,FALSE,attack,Car,FALSE
shot,gun,35,M,H,FL,TRUE,attack,Not fleeing,FALSE
shot,undetermined,42,M,W,UT,FALSE,undetermined,Car,FALSE
shot and Tasered,Taser,43,M,W,VA,FALSE,attack,Not fleeing,FALSE
shot,gun,52,M,W,TX,FALSE,other,Foot,FALSE
shot,unknown weapon,31,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,unknown weapon,27,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,knife,31,M,W,OH,TRUE,attack,Not fleeing,TRUE
shot,knife,34,M,W,CA,FALSE,attack,Foot,FALSE
shot,gun,29,M,W,SD,TRUE,attack,Not fleeing,FALSE
shot,chain,34,M,W,AK,FALSE,other,Not fleeing,FALSE
shot,vehicle,51,F,W,KS,FALSE,attack,Car,FALSE
shot,vehicle,25,M,W,MO,FALSE,attack,Car,FALSE
shot,vehicle,37,M,B,MO,FALSE,attack,Car,FALSE
shot,gun,23,M,B,WA,FALSE,attack,Not fleeing,FALSE
shot,gun,57,M,B,NE,FALSE,attack,Not fleeing,TRUE
shot,gun,49,M,W,WV,FALSE,attack,Foot,FALSE
shot,gun,24,M,W,VA,FALSE,other,Not fleeing,FALSE
shot,gun,29,M,W,OR,TRUE,attack,Not fleeing,TRUE
shot,knife,20,M,O,CO,FALSE,attack,Not fleeing,TRUE
shot and Tasered,toy weapon,25,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,26,M,W,MO,FALSE,attack,Car,FALSE
shot,gun,69,M,W,OR,TRUE,attack,Not fleeing,FALSE
shot,vehicle,26,M,B,NV,FALSE,attack,Car,TRUE
shot,gun,41,M,W,CA,FALSE,attack,Car,TRUE
shot,gun,31,M,H,IL,FALSE,attack,Foot,FALSE
shot and Tasered,knife,30,M,H,CT,FALSE,attack,Not fleeing,TRUE
shot and Tasered,knife,25,M,B,IL,FALSE,other,Not fleeing,FALSE
shot,gun,57,M,W,AL,FALSE,attack,Not fleeing,FALSE
shot,gun,17,M,B,FL,FALSE,attack,Car,FALSE
shot,knife,27,M,B,DE,TRUE,other,Not fleeing,FALSE
shot,gun,30,M,H,TX,FALSE,attack,Foot,FALSE
shot,gun,18,M,B,NV,TRUE,other,Car,FALSE
shot and Tasered,knife,50,M,W,OK,FALSE,other,Not fleeing,FALSE
shot,gun,21,M,W,NC,FALSE,attack,Car,FALSE
shot,gun,28,M,H,AZ,FALSE,attack,Foot,FALSE
shot,gun,28,M,H,NM,FALSE,other,Not fleeing,FALSE
shot,gun,25,M,W,CO,FALSE,other,Car,TRUE
shot,gun,34,M,W,MO,FALSE,attack,Not fleeing,FALSE
shot,gun,37,M,B,NY,FALSE,attack,Foot,TRUE
shot,gun,47,M,B,PA,TRUE,attack,Not fleeing,FALSE
shot and Tasered,hammer,34,M,W,AL,TRUE,attack,Not fleeing,FALSE
shot,vehicle,24,M,H,CA,FALSE,attack,Car,FALSE
shot and Tasered,unarmed,25,M,A,WA,FALSE,other,Car,FALSE
shot,gun,47,M,W,MO,FALSE,attack,Car,FALSE
shot,gun,52,M,W,CO,FALSE,other,Not fleeing,FALSE
shot,gun,29,M,B,IN,FALSE,attack,Not fleeing,FALSE
shot,vehicle,45,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,knife,51,M,H,FL,FALSE,attack,Not fleeing,FALSE
shot,knife,55,M,B,FL,FALSE,attack,Not fleeing,TRUE
shot,gun,35,M,W,MT,FALSE,other,Not fleeing,FALSE
shot,gun,50,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot and Tasered,chair,47,M,B,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,66,M,W,NV,FALSE,other,Not fleeing,FALSE
shot and Tasered,knife,19,M,B,CT,FALSE,other,Car,TRUE
shot,undetermined,19,M,B,GA,FALSE,undetermined,Car,FALSE
shot,unknown weapon,43,M,W,FL,FALSE,undetermined,Not fleeing,FALSE
shot,gun,57,M,W,CT,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,H,CA,FALSE,other,Foot,FALSE
shot,machete,41,M,W,AZ,TRUE,other,Not fleeing,FALSE
shot,gun,39,M,W,IN,FALSE,other,Not fleeing,FALSE
shot,gun,20,M,B,FL,FALSE,other,Foot,FALSE
shot,gun,32,M,W,WI,FALSE,other,Not fleeing,FALSE
shot and Tasered,meat cleaver,22,M,B,TX,TRUE,attack,Not fleeing,FALSE
shot and Tasered,knife,60,M,A,WA,FALSE,attack,Not fleeing,FALSE
shot,knife,40,M,W,CO,FALSE,other,Not fleeing,FALSE
shot,undetermined,34,M,W,OK,FALSE,other,Car,FALSE
shot,gun,22,M,B,GA,FALSE,other,Foot,FALSE
shot,vehicle,32,M,B,GA,FALSE,attack,Car,FALSE
shot,vehicle,32,M,B,NJ,FALSE,attack,Car,FALSE
shot,gun,27,M,W,TX,FALSE,attack,Other,FALSE
shot,gun,31,M,H,CA,FALSE,attack,Foot,TRUE
shot,gun,35,F,W,AL,TRUE,attack,Not fleeing,FALSE
shot,gun,19,M,B,CO,FALSE,other,Car,FALSE
shot,gun,34,M,B,OH,FALSE,other,Foot,FALSE
shot,unarmed,43,M,B,MD,FALSE,attack,Not fleeing,FALSE
shot,gun,43,M,W,MD,TRUE,attack,Not fleeing,FALSE
shot,knife,27,M,W,AZ,TRUE,attack,Not fleeing,FALSE
shot,gun,39,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,vehicle,37,M,W,KY,FALSE,attack,Not fleeing,FALSE
shot,unarmed,20,M,B,NC,FALSE,attack,Foot,FALSE
shot,gun,34,M,W,NY,TRUE,attack,Not fleeing,FALSE
shot,gun,32,M,W,AK,FALSE,attack,Foot,FALSE
shot,gun,41,M,W,OH,FALSE,attack,Not fleeing,FALSE
shot,gun,15,M,B,OH,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,52,M,B,NC,TRUE,attack,Foot,TRUE
shot,vehicle,53,M,B,MS,FALSE,other,Not fleeing,FALSE
shot,gun,24,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,41,M,B,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,17,M,B,WI,FALSE,attack,Foot,FALSE
shot,vehicle and gun,44,M,W,ME,TRUE,attack,Foot,FALSE
shot,gun,56,M,B,UT,FALSE,other,Not fleeing,FALSE
shot,meat cleaver,23,M,B,TX,TRUE,other,Not fleeing,TRUE
shot,gun,32,M,W,OK,FALSE,attack,Foot,FALSE
shot,machete,26,M,B,CA,TRUE,attack,Not fleeing,FALSE
shot,knife,41,M,W,CA,TRUE,other,Car,FALSE
shot,knife,56,M,W,NV,FALSE,other,Not fleeing,FALSE
shot,vehicle,33,M,H,KS,FALSE,attack,Car,FALSE
shot,gun,37,M,W,FL,FALSE,attack,Car,FALSE
shot,knife,38,M,W,OK,TRUE,other,Not fleeing,FALSE
shot,gun,67,M,W,AL,FALSE,attack,Not fleeing,FALSE
shot,gun,45,M,W,WA,FALSE,attack,Foot,FALSE
shot,knife,48,M,W,MI,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,B,IL,FALSE,attack,Foot,FALSE
shot,gun,47,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,B,AR,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,W,LA,FALSE,other,Not fleeing,FALSE
shot,gun,34,M,W,AL,FALSE,attack,Other,TRUE
shot,gun,51,M,N,VA,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,W,MD,FALSE,attack,Not fleeing,FALSE
shot,scissors,25,M,N,ND,FALSE,attack,Not fleeing,FALSE
shot,gun,41,M,W,UT,FALSE,other,Foot,FALSE
shot,gun,19,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,undetermined,37,M,H,NV,FALSE,undetermined,Not fleeing,FALSE
shot,gun,21,M,H,OR,FALSE,other,Not fleeing,TRUE
shot,gun,63,M,W,CO,TRUE,other,Car,FALSE
shot,gun,58,M,W,NC,FALSE,attack,Car,FALSE
shot,gun,16,M,A,AK,FALSE,attack,Not fleeing,FALSE
shot,vehicle,31,M,W,MA,FALSE,attack,Car,FALSE
shot,gun,33,M,A,CA,FALSE,attack,Foot,FALSE
shot,gun,40,M,H,FL,FALSE,attack,Car,FALSE
shot,gun,34,M,W,IN,FALSE,attack,Car,FALSE
shot,gun,29,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,27,M,N,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,B,FL,FALSE,other,Foot,FALSE
shot,gun,38,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,17,M,B,OH,FALSE,attack,Not fleeing,FALSE
shot,gun,75,M,W,GA,FALSE,other,Not fleeing,FALSE
shot,sharp object,40,M,H,CO,FALSE,other,Not fleeing,FALSE
shot,gun,36,M,H,NM,FALSE,attack,Other,FALSE
shot,gun,27,M,W,WI,FALSE,other,Foot,FALSE
shot,gun,28,M,W,NE,TRUE,other,Not fleeing,FALSE
shot,unarmed,20,M,W,TX,TRUE,other,Not fleeing,FALSE
shot,gun,38,M,B,AL,FALSE,attack,Foot,FALSE
shot,gun,39,M,B,LA,FALSE,attack,Not fleeing,FALSE
shot,vehicle,19,M,B,NY,FALSE,attack,Car,FALSE
shot,knife,23,M,W,ID,FALSE,other,Car,TRUE
shot,gun,16,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,56,M,W,SC,FALSE,attack,Not fleeing,FALSE
shot,vehicle,30,M,B,FL,FALSE,attack,Car,FALSE
shot,gun,30,M,H,CO,FALSE,other,Not fleeing,FALSE
shot,gun,30,M,W,OK,FALSE,attack,Car,FALSE
shot,gun,36,M,W,MN,TRUE,attack,Not fleeing,FALSE
shot,gun,22,M,H,WA,FALSE,attack,Other,FALSE
shot,knife,45,M,W,NV,TRUE,other,Not fleeing,TRUE
shot,gun,30,M,W,CO,FALSE,attack,Car,FALSE
shot,gun,30,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,toy weapon,34,M,W,LA,TRUE,attack,Not fleeing,FALSE
shot,BB gun,73,M,W,TX,FALSE,attack,Car,FALSE
shot,knife,49,M,H,FL,FALSE,other,Not fleeing,FALSE
shot,knife,31,M,O,VA,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,B,PA,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,B,OH,FALSE,other,Not fleeing,FALSE
shot,unarmed,27,M,B,FL,FALSE,attack,Foot,FALSE
shot,unarmed,32,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,vehicle,43,M,W,OH,FALSE,attack,Car,FALSE
shot,gun,84,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot,knife,29,F,H,CA,FALSE,other,Not fleeing,FALSE
shot,unarmed,31,M,W,TX,FALSE,other,Foot,FALSE
shot,gun,57,M,W,MN,FALSE,other,Not fleeing,FALSE
shot,unarmed,37,M,W,AK,FALSE,attack,Not fleeing,FALSE
shot,gun,29,F,W,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,38,M,W,FL,FALSE,attack,Car,FALSE
shot,unarmed,26,F,B,KY,FALSE,undetermined,Not fleeing,FALSE
shot,gun,21,M,W,MD,FALSE,attack,Not fleeing,TRUE
shot,unarmed,47,M,B,MO,FALSE,undetermined,Foot,FALSE
shot,toy weapon,41,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,H,NM,FALSE,attack,Car,FALSE
shot,gun,30,M,W,KY,FALSE,attack,Foot,TRUE
shot,tire iron,32,M,W,OR,FALSE,attack,Not fleeing,FALSE
shot,gun,20,M,W,CO,FALSE,attack,Foot,FALSE
shot,knife,25,F,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,35,M,B,IA,FALSE,attack,Not fleeing,FALSE
shot,machete,58,M,H,TX,FALSE,other,Not fleeing,FALSE
shot,vehicle,42,F,W,PA,FALSE,attack,Car,FALSE
shot,gun,39,M,B,GA,TRUE,attack,Foot,FALSE
shot,gun,51,M,W,CO,FALSE,other,Foot,FALSE
shot and Tasered,knife,28,M,B,TX,FALSE,attack,Foot,FALSE
shot and Tasered,knife,47,M,W,NY,TRUE,other,Not fleeing,FALSE
shot,gun,23,M,B,VA,FALSE,attack,Not fleeing,FALSE
shot,pick-axe,46,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,50,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,W,NY,TRUE,attack,Not fleeing,FALSE
shot,vehicle,32,F,W,WA,FALSE,attack,Car,FALSE
shot,gun,45,M,W,NC,FALSE,attack,Car,FALSE
shot,gun,31,M,H,TX,FALSE,attack,Car,FALSE
shot,gun,19,M,W,NV,FALSE,attack,Not fleeing,TRUE
shot,gun,55,F,W,FL,FALSE,attack,Not fleeing,FALSE
shot,unarmed,32,M,W,NC,FALSE,other,Car,FALSE
shot,gun,38,M,B,MD,FALSE,attack,Not fleeing,TRUE
shot,sword,37,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,shovel,52,M,H,NM,TRUE,other,Not fleeing,FALSE
shot,gun,29,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,gun and vehicle,19,M,W,MS,FALSE,attack,Car,FALSE
shot,Taser,30,M,H,AZ,FALSE,attack,Other,FALSE
shot,unarmed,27,M,H,CT,TRUE,other,Not fleeing,FALSE
shot,unknown weapon,62,M,W,NH,FALSE,other,Not fleeing,FALSE
shot,gun,54,M,W,AL,FALSE,attack,Foot,FALSE
shot,vehicle,29,M,H,FL,FALSE,attack,Car,FALSE
shot,knife,31,M,W,AZ,TRUE,attack,Not fleeing,FALSE
shot,vehicle,38,M,W,IA,FALSE,other,Car,TRUE
shot,gun,28,M,W,LA,FALSE,attack,Other,FALSE
shot,gun,45,M,B,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,59,M,W,MD,TRUE,attack,Not fleeing,FALSE
shot,gun,17,M,B,SC,FALSE,other,Foot,FALSE
shot,Taser,36,M,W,TN,FALSE,attack,Foot,FALSE
shot,unarmed,39,M,W,CO,FALSE,attack,Foot,FALSE
shot,unarmed,33,M,W,PA,FALSE,other,Not fleeing,FALSE
shot,gun,31,M,B,PA,FALSE,attack,Not fleeing,FALSE
shot,knife,29,F,W,FL,TRUE,other,Not fleeing,TRUE
shot,gun,39,M,W,NE,FALSE,attack,Not fleeing,FALSE
shot,gun,58,M,W,WI,FALSE,attack,Not fleeing,FALSE
shot,gun,39,M,B,GA,TRUE,attack,Not fleeing,FALSE
shot,vehicle,31,M,B,TX,FALSE,attack,Car,FALSE
shot,baseball bat,33,M,B,CA,TRUE,other,Not fleeing,FALSE
shot,gun,24,M,W,MN,TRUE,attack,Other,FALSE
shot,gun,40,M,W,NV,FALSE,attack,Not fleeing,TRUE
shot,gun,28,M,B,CO,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,B,NV,FALSE,attack,Car,TRUE
shot,sharp object,27,M,H,TX,TRUE,other,Foot,FALSE
shot and Tasered,Taser,27,M,H,TX,TRUE,other,Not fleeing,TRUE
shot,gun,40,M,B,SC,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,35,M,B,TX,FALSE,attack,Foot,FALSE
shot,gun,42,M,W,NJ,TRUE,attack,Not fleeing,FALSE
shot,unarmed,42,M,H,TX,FALSE,undetermined,Car,TRUE
shot,gun,24,M,W,CA,FALSE,other,Car,FALSE
shot,gun,59,M,W,ME,FALSE,attack,Not fleeing,FALSE
shot,gun,61,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,26,M,A,MD,FALSE,attack,Not fleeing,FALSE
shot,gun,28,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,W,AZ,FALSE,attack,Car,FALSE
shot,gun and vehicle,26,M,B,FL,FALSE,attack,Car,FALSE
shot and Tasered,sharp object,50,M,W,WA,FALSE,attack,Not fleeing,FALSE
shot,gun,38,M,H,NV,FALSE,attack,Car,FALSE
shot,vehicle,29,M,W,CA,FALSE,attack,Other,FALSE
shot,gun,27,M,B,IN,FALSE,attack,Not fleeing,FALSE
shot,gun,43,M,W,KY,FALSE,attack,Car,FALSE
shot,gun,21,M,B,CO,FALSE,other,Other,TRUE
shot,unarmed,36,M,W,CA,TRUE,other,Foot,FALSE
shot,unarmed,24,M,B,WA,FALSE,attack,Foot,TRUE
shot,gun,32,M,B,AR,FALSE,other,Not fleeing,FALSE
shot,gun,26,M,B,WA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,21,M,W,IN,TRUE,other,Not fleeing,TRUE
shot,gun,54,M,W,FL,FALSE,other,Not fleeing,FALSE
shot,gun,44,M,W,NC,FALSE,other,Car,TRUE
shot,gun,69,M,W,IN,TRUE,other,Not fleeing,FALSE
shot,gun,45,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,knife,26,M,H,CA,FALSE,attack,Not fleeing,TRUE
shot,gun,43,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,38,M,W,KS,FALSE,attack,Car,FALSE
shot,gun,21,M,B,OK,FALSE,attack,Foot,FALSE
shot,gun,23,M,B,MO,FALSE,attack,Not fleeing,FALSE
shot,gun,56,F,W,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,33,M,W,MO,FALSE,attack,Car,FALSE
shot,samurai sword,40,M,W,NV,TRUE,other,Not fleeing,TRUE
shot,gun,21,M,B,IN,FALSE,attack,Car,TRUE
shot,knife,47,M,W,NC,FALSE,attack,Car,FALSE
shot,gun,38,M,H,CO,FALSE,attack,Foot,FALSE
shot,knife,31,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,gun,51,M,W,NV,FALSE,attack,Car,FALSE
shot,gun,19,M,B,IN,FALSE,attack,Not fleeing,FALSE
shot,knife,21,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,42,M,H,WI,FALSE,attack,Not fleeing,FALSE
shot,knife,30,M,B,MD,FALSE,other,Not fleeing,TRUE
shot,rock,47,M,B,GA,TRUE,attack,Foot,FALSE
